,Area,Year,Item,Element Code,Unit,value
507307,South-eastern Asia,1980-01-01,"Tangerines, mandarins, clementines",5312,ha,32970.0
507310,South-eastern Asia,1980-01-01,Taro,5312,ha,40142.0
507313,South-eastern Asia,1980-01-01,Tea leaves,5312,ha,181078.0
507316,South-eastern Asia,1980-01-01,Tomatoes,5312,ha,52663.0
507320,South-eastern Asia,1980-01-01,Unmanufactured tobacco,5312,ha,406968.0
507323,South-eastern Asia,1980-01-01,"Vanilla, raw",5312,ha,1400.0
507326,South-eastern Asia,1980-01-01,Watermelons,5312,ha,71375.0
507329,South-eastern Asia,1980-01-01,Wheat,5312,ha,82114.0
507332,South-eastern Asia,1980-01-01,Yams,5312,ha,8260.0
507336,South-eastern Asia,1981-01-01,"Abaca, manila hemp, raw",5312,ha,230714.0
507339,South-eastern Asia,1981-01-01,"Agave fibres, raw, n.e.c.",5312,ha,3280.0
507342,South-eastern Asia,1981-01-01,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5312,ha,500.0
507345,South-eastern Asia,1981-01-01,Areca nuts,5312,ha,117775.0
507348,South-eastern Asia,1981-01-01,Asparagus,5312,ha,0.0
507351,South-eastern Asia,1981-01-01,Avocados,5312,ha,20819.0
507354,South-eastern Asia,1981-01-01,Bananas,5312,ha,731051.0
507357,South-eastern Asia,1981-01-01,"Beans, dry",5312,ha,1506566.0
507364,South-eastern Asia,1981-01-01,"Broad beans and horse beans, green",5312,ha,45.0
507369,South-eastern Asia,1981-01-01,Cabbages,5312,ha,72128.0
507372,South-eastern Asia,1981-01-01,Canary seed,5312,ha,4000.0
507375,South-eastern Asia,1981-01-01,Carrots and turnips,5312,ha,6000.0
507378,South-eastern Asia,1981-01-01,"Cashew nuts, in shell",5312,ha,161267.0
507381,South-eastern Asia,1981-01-01,"Cassava, fresh",5312,ha,3286901.0
507384,South-eastern Asia,1981-01-01,Castor oil seeds,5312,ha,77633.0
507389,South-eastern Asia,1981-01-01,Cauliflowers and broccoli,5312,ha,4550.0
507392,South-eastern Asia,1981-01-01,Cereals n.e.c.,5312,ha,52371.0
507396,South-eastern Asia,1981-01-01,"Chick peas, dry",5312,ha,149458.0
507400,South-eastern Asia,1981-01-01,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5312,ha,134292.0
507403,South-eastern Asia,1981-01-01,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5312,ha,109260.0
507406,South-eastern Asia,1981-01-01,"Cinnamon and cinnamon-tree flowers, raw",5312,ha,47037.0
507409,South-eastern Asia,1981-01-01,"Cloves (whole stems), raw",5312,ha,173795.0
507412,South-eastern Asia,1981-01-01,Cocoa beans,5312,ha,73095.0
507416,South-eastern Asia,1981-01-01,"Coconuts, in shell",5312,ha,5858013.0
507419,South-eastern Asia,1981-01-01,"Coffee, green",5312,ha,728972.0
507423,South-eastern Asia,1981-01-01,"Corn, all",5312,ha,8546015.0
507429,South-eastern Asia,1981-01-01,"Cow peas, dry",5312,ha,28228.0
507433,South-eastern Asia,1981-01-01,Cucumbers and gherkins,5312,ha,75711.0
507437,South-eastern Asia,1981-01-01,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",5312,ha,86610.0
507441,South-eastern Asia,1981-01-01,"Ginger, raw",5312,ha,18360.0
507445,South-eastern Asia,1981-01-01,Grapes,5312,ha,2890.0
507448,South-eastern Asia,1981-01-01,Green garlic,5312,ha,50549.0
507452,South-eastern Asia,1981-01-01,"Groundnuts, excluding shelled",5312,ha,1313839.0
507459,South-eastern Asia,1981-01-01,"Jute, raw or retted",5312,ha,124783.0
507463,South-eastern Asia,1981-01-01,Kapok fruit,5312,ha,287860.0
507467,South-eastern Asia,1981-01-01,Lemons and limes,5312,ha,21442.0
507470,South-eastern Asia,1981-01-01,"Lentils, dry",5312,ha,2140.0
507473,South-eastern Asia,1981-01-01,Lettuce and chicory,5312,ha,16.0
507476,South-eastern Asia,1981-01-01,"Mangoes, guavas and mangosteens",5312,ha,248309.0
507480,South-eastern Asia,1981-01-01,Millet,5312,ha,165026.0
507486,South-eastern Asia,1981-01-01,Mustard seed,5312,ha,12376.0
507492,South-eastern Asia,1981-01-01,"Nutmeg, mace, cardamoms, raw",5312,ha,33086.0
507498,South-eastern Asia,1981-01-01,Oil palm fruit,5312,ha,1099747.0
507501,South-eastern Asia,1981-01-01,"Onions and shallots, dry (excluding dehydrated)",5312,ha,143143.0
507504,South-eastern Asia,1981-01-01,"Onions and shallots, green",5312,ha,3020.0
507507,South-eastern Asia,1981-01-01,Oranges,5312,ha,93983.0
507512,South-eastern Asia,1981-01-01,Papayas,5312,ha,49854.0
507515,South-eastern Asia,1981-01-01,"Peas, dry",5312,ha,22258.0
507518,South-eastern Asia,1981-01-01,"Peas, green",5312,ha,9440.0
507521,South-eastern Asia,1981-01-01,"Pepper (Piper spp.), raw",5312,ha,69402.0
507525,South-eastern Asia,1981-01-01,"Pigeon peas, dry",5312,ha,61070.0
507528,South-eastern Asia,1981-01-01,Pineapples,5312,ha,213214.0
507531,South-eastern Asia,1981-01-01,Plantains and cooking bananas,5312,ha,37767.0
507534,South-eastern Asia,1981-01-01,Pomelos and grapefruits,5312,ha,21040.0
507537,South-eastern Asia,1981-01-01,Potatoes,5312,ha,126012.0
507541,South-eastern Asia,1981-01-01,"Pumpkins, squash and gourds",5312,ha,28933.0
507544,South-eastern Asia,1981-01-01,"Ramie, raw or retted",5312,ha,890.0
507561,South-eastern Asia,1981-01-01,Rice,5312,ha,35181185.0
507564,South-eastern Asia,1981-01-01,"Seed cotton, unginned",5312,ha,401178.0
507567,South-eastern Asia,1981-01-01,Sesame seed,5312,ha,789819.0
507574,South-eastern Asia,1981-01-01,"Sisal, raw",5312,ha,210.0
507577,South-eastern Asia,1981-01-01,Sorghum,5312,ha,274135.0
507581,South-eastern Asia,1981-01-01,Soya beans,5312,ha,1054575.0
507584,South-eastern Asia,1981-01-01,Sugar cane,5312,ha,1224835.0
507587,South-eastern Asia,1981-01-01,Sunflower seed,5312,ha,49040.0
507591,South-eastern Asia,1981-01-01,Sweet potatoes,5312,ha,927105.0
507596,South-eastern Asia,1981-01-01,"Tangerines, mandarins, clementines",5312,ha,34650.0
507599,South-eastern Asia,1981-01-01,Taro,5312,ha,39592.0
507602,South-eastern Asia,1981-01-01,Tea leaves,5312,ha,182794.0
507605,South-eastern Asia,1981-01-01,Tomatoes,5312,ha,49234.0
507609,South-eastern Asia,1981-01-01,Unmanufactured tobacco,5312,ha,467124.0
507612,South-eastern Asia,1981-01-01,"Vanilla, raw",5312,ha,1600.0
507615,South-eastern Asia,1981-01-01,Watermelons,5312,ha,75940.0
507618,South-eastern Asia,1981-01-01,Wheat,5312,ha,105196.0
507621,South-eastern Asia,1981-01-01,Yams,5312,ha,8010.0
507625,South-eastern Asia,1982-01-01,"Abaca, manila hemp, raw",5312,ha,207324.0
507628,South-eastern Asia,1982-01-01,"Agave fibres, raw, n.e.c.",5312,ha,3290.0
507631,South-eastern Asia,1982-01-01,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5312,ha,700.0
507634,South-eastern Asia,1982-01-01,Areca nuts,5312,ha,117400.0
507637,South-eastern Asia,1982-01-01,Asparagus,5312,ha,0.0
507640,South-eastern Asia,1982-01-01,Avocados,5312,ha,22620.0
507643,South-eastern Asia,1982-01-01,Bananas,5312,ha,767035.0
507646,South-eastern Asia,1982-01-01,"Beans, dry",5312,ha,1371222.0
507653,South-eastern Asia,1982-01-01,"Broad beans and horse beans, green",5312,ha,45.0
507658,South-eastern Asia,1982-01-01,Cabbages,5312,ha,60471.0
507661,South-eastern Asia,1982-01-01,Canary seed,5312,ha,4000.0
507664,South-eastern Asia,1982-01-01,Carrots and turnips,5312,ha,5743.0
507667,South-eastern Asia,1982-01-01,"Cashew nuts, in shell",5312,ha,218291.0
507670,South-eastern Asia,1982-01-01,"Cassava, fresh",5312,ha,3043755.0
507673,South-eastern Asia,1982-01-01,Castor oil seeds,5312,ha,72870.0
507678,South-eastern Asia,1982-01-01,Cauliflowers and broccoli,5312,ha,4600.0
507681,South-eastern Asia,1982-01-01,Cereals n.e.c.,5312,ha,53862.0
507685,South-eastern Asia,1982-01-01,"Chick peas, dry",5312,ha,184507.0
507689,South-eastern Asia,1982-01-01,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5312,ha,126028.0
507692,South-eastern Asia,1982-01-01,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5312,ha,175927.0
507695,South-eastern Asia,1982-01-01,"Cinnamon and cinnamon-tree flowers, raw",5312,ha,52424.0
507698,South-eastern Asia,1982-01-01,"Cloves (whole stems), raw",5312,ha,192367.0
507701,South-eastern Asia,1982-01-01,Cocoa beans,5312,ha,88856.0
507705,South-eastern Asia,1982-01-01,"Coconuts, in shell",5312,ha,5916165.0
507708,South-eastern Asia,1982-01-01,"Coffee, green",5312,ha,741766.0
507712,South-eastern Asia,1982-01-01,"Corn, all",5312,ha,7264920.0
507718,South-eastern Asia,1982-01-01,"Cow peas, dry",5312,ha,30211.0
507722,South-eastern Asia,1982-01-01,Cucumbers and gherkins,5312,ha,79475.0
507726,South-eastern Asia,1982-01-01,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",5312,ha,80227.0
507730,South-eastern Asia,1982-01-01,"Ginger, raw",5312,ha,18280.0
507734,South-eastern Asia,1982-01-01,Grapes,5312,ha,2120.0
507737,South-eastern Asia,1982-01-01,Green garlic,5312,ha,51674.0
507741,South-eastern Asia,1982-01-01,"Groundnuts, excluding shelled",5312,ha,1344647.0
507748,South-eastern Asia,1982-01-01,"Jute, raw or retted",5312,ha,62680.0
507752,South-eastern Asia,1982-01-01,Kapok fruit,5312,ha,290380.0
507756,South-eastern Asia,1982-01-01,Lemons and limes,5312,ha,21495.0
507759,South-eastern Asia,1982-01-01,"Lentils, dry",5312,ha,1682.0
507762,South-eastern Asia,1982-01-01,Lettuce and chicory,5312,ha,17.0
507765,South-eastern Asia,1982-01-01,"Mangoes, guavas and mangosteens",5312,ha,278045.0
507769,South-eastern Asia,1982-01-01,Millet,5312,ha,124915.0
507775,South-eastern Asia,1982-01-01,Mustard seed,5312,ha,14210.0
507781,South-eastern Asia,1982-01-01,"Nutmeg, mace, cardamoms, raw",5312,ha,35030.0
507787,South-eastern Asia,1982-01-01,Oil palm fruit,5312,ha,1168071.0
507790,South-eastern Asia,1982-01-01,"Onions and shallots, dry (excluding dehydrated)",5312,ha,132566.0
507793,South-eastern Asia,1982-01-01,"Onions and shallots, green",5312,ha,2920.0
507796,South-eastern Asia,1982-01-01,Oranges,5312,ha,81845.0
507801,South-eastern Asia,1982-01-01,Papayas,5312,ha,53321.0
507804,South-eastern Asia,1982-01-01,"Peas, dry",5312,ha,24300.0
507807,South-eastern Asia,1982-01-01,"Peas, green",5312,ha,9350.0
507810,South-eastern Asia,1982-01-01,"Pepper (Piper spp.), raw",5312,ha,67478.0
507814,South-eastern Asia,1982-01-01,"Pigeon peas, dry",5312,ha,70649.0
507817,South-eastern Asia,1982-01-01,Pineapples,5312,ha,219874.0
507820,South-eastern Asia,1982-01-01,Plantains and cooking bananas,5312,ha,38552.0
507823,South-eastern Asia,1982-01-01,Pomelos and grapefruits,5312,ha,21210.0
507826,South-eastern Asia,1982-01-01,Potatoes,5312,ha,89265.0
507830,South-eastern Asia,1982-01-01,"Pumpkins, squash and gourds",5312,ha,43871.0
507833,South-eastern Asia,1982-01-01,"Ramie, raw or retted",5312,ha,1080.0
507850,South-eastern Asia,1982-01-01,Rice,5312,ha,34494010.0
507853,South-eastern Asia,1982-01-01,"Seed cotton, unginned",5312,ha,371080.0
507856,South-eastern Asia,1982-01-01,Sesame seed,5312,ha,843436.0
507863,South-eastern Asia,1982-01-01,"Sisal, raw",5312,ha,230.0
507866,South-eastern Asia,1982-01-01,Sorghum,5312,ha,242208.0
507870,South-eastern Asia,1982-01-01,Soya beans,5312,ha,859548.0
507873,South-eastern Asia,1982-01-01,Spinach,5312,ha,26297.0
507876,South-eastern Asia,1982-01-01,Sugar cane,5312,ha,1486072.0
507879,South-eastern Asia,1982-01-01,Sunflower seed,5312,ha,92755.0
507883,South-eastern Asia,1982-01-01,Sweet potatoes,5312,ha,829833.0
507888,South-eastern Asia,1982-01-01,"Tangerines, mandarins, clementines",5312,ha,40420.0
507891,South-eastern Asia,1982-01-01,Taro,5312,ha,40288.0
507894,South-eastern Asia,1982-01-01,Tea leaves,5312,ha,190606.0
507897,South-eastern Asia,1982-01-01,Tomatoes,5312,ha,57937.0
507901,South-eastern Asia,1982-01-01,Unmanufactured tobacco,5312,ha,474424.0
507904,South-eastern Asia,1982-01-01,"Vanilla, raw",5312,ha,1300.0
507907,South-eastern Asia,1982-01-01,Watermelons,5312,ha,91592.0
507910,South-eastern Asia,1982-01-01,Wheat,5312,ha,92884.0
507913,South-eastern Asia,1982-01-01,Yams,5312,ha,7950.0
507917,South-eastern Asia,1983-01-01,"Abaca, manila hemp, raw",5312,ha,170924.0
507920,South-eastern Asia,1983-01-01,"Agave fibres, raw, n.e.c.",5312,ha,3230.0
507923,South-eastern Asia,1983-01-01,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5312,ha,700.0
507926,South-eastern Asia,1983-01-01,Areca nuts,5312,ha,127200.0
507929,South-eastern Asia,1983-01-01,Asparagus,5312,ha,0.0
507932,South-eastern Asia,1983-01-01,Avocados,5312,ha,20965.0
507935,South-eastern Asia,1983-01-01,Bananas,5312,ha,740191.0
507938,South-eastern Asia,1983-01-01,"Beans, dry",5312,ha,1424926.0
507945,South-eastern Asia,1983-01-01,"Broad beans and horse beans, green",5312,ha,50.0
507950,South-eastern Asia,1983-01-01,Cabbages,5312,ha,67591.0
507953,South-eastern Asia,1983-01-01,Canary seed,5312,ha,4000.0
507956,South-eastern Asia,1983-01-01,Carrots and turnips,5312,ha,5504.0
507959,South-eastern Asia,1983-01-01,"Cashew nuts, in shell",5312,ha,240408.0
507962,South-eastern Asia,1983-01-01,"Cassava, fresh",5312,ha,2819639.0
507965,South-eastern Asia,1983-01-01,Castor oil seeds,5312,ha,65531.0
507970,South-eastern Asia,1983-01-01,Cauliflowers and broccoli,5312,ha,4800.0
507973,South-eastern Asia,1983-01-01,Cereals n.e.c.,5312,ha,51000.0
507977,South-eastern Asia,1983-01-01,"Chick peas, dry",5312,ha,154797.0
507981,South-eastern Asia,1983-01-01,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5312,ha,127492.0
507984,South-eastern Asia,1983-01-01,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5312,ha,122538.0
507987,South-eastern Asia,1983-01-01,"Cinnamon and cinnamon-tree flowers, raw",5312,ha,50500.0
507990,South-eastern Asia,1983-01-01,"Cloves (whole stems), raw",5312,ha,221800.0
507993,South-eastern Asia,1983-01-01,Cocoa beans,5312,ha,112969.0
507997,South-eastern Asia,1983-01-01,"Coconuts, in shell",5312,ha,5859295.0
508000,South-eastern Asia,1983-01-01,"Coffee, green",5312,ha,771343.0
508004,South-eastern Asia,1983-01-01,"Corn, all",5312,ha,8616097.0
508010,South-eastern Asia,1983-01-01,"Cow peas, dry",5312,ha,23467.0
508014,South-eastern Asia,1983-01-01,Cucumbers and gherkins,5312,ha,73514.0
508018,South-eastern Asia,1983-01-01,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",5312,ha,80900.0
508022,South-eastern Asia,1983-01-01,"Ginger, raw",5312,ha,18300.0
508026,South-eastern Asia,1983-01-01,Grapes,5312,ha,2406.0
508029,South-eastern Asia,1983-01-01,Green garlic,5312,ha,55512.0
508033,South-eastern Asia,1983-01-01,"Groundnuts, excluding shelled",5312,ha,1358026.0
508040,South-eastern Asia,1983-01-01,"Jute, raw or retted",5312,ha,95611.0
508044,South-eastern Asia,1983-01-01,Kapok fruit,5312,ha,282820.0
508048,South-eastern Asia,1983-01-01,Lemons and limes,5312,ha,21703.0
508051,South-eastern Asia,1983-01-01,"Lentils, dry",5312,ha,1290.0
508054,South-eastern Asia,1983-01-01,Lettuce and chicory,5312,ha,18.0
508057,South-eastern Asia,1983-01-01,"Mangoes, guavas and mangosteens",5312,ha,267381.0
508061,South-eastern Asia,1983-01-01,Millet,5312,ha,236394.0
508067,South-eastern Asia,1983-01-01,Mustard seed,5312,ha,15949.0
508073,South-eastern Asia,1983-01-01,"Nutmeg, mace, cardamoms, raw",5312,ha,35280.0
508079,South-eastern Asia,1983-01-01,Oil palm fruit,5312,ha,1313151.0
508082,South-eastern Asia,1983-01-01,"Onions and shallots, dry (excluding dehydrated)",5312,ha,147959.0
508085,South-eastern Asia,1983-01-01,"Onions and shallots, green",5312,ha,2900.0
508088,South-eastern Asia,1983-01-01,Oranges,5312,ha,106771.0
508093,South-eastern Asia,1983-01-01,Papayas,5312,ha,45181.0
508096,South-eastern Asia,1983-01-01,"Peas, dry",5312,ha,21900.0
508099,South-eastern Asia,1983-01-01,"Peas, green",5312,ha,9700.0
508102,South-eastern Asia,1983-01-01,"Pepper (Piper spp.), raw",5312,ha,69689.0
508106,South-eastern Asia,1983-01-01,"Pigeon peas, dry",5312,ha,56781.0
508109,South-eastern Asia,1983-01-01,Pineapples,5312,ha,225049.0
508112,South-eastern Asia,1983-01-01,Plantains and cooking bananas,5312,ha,40488.0
508115,South-eastern Asia,1983-01-01,Pomelos and grapefruits,5312,ha,22540.0
508118,South-eastern Asia,1983-01-01,Potatoes,5312,ha,86968.0
508122,South-eastern Asia,1983-01-01,"Pumpkins, squash and gourds",5312,ha,35428.0
508125,South-eastern Asia,1983-01-01,"Ramie, raw or retted",5312,ha,980.0
508142,South-eastern Asia,1983-01-01,Rice,5312,ha,35172093.0
508145,South-eastern Asia,1983-01-01,"Seed cotton, unginned",5312,ha,364401.0
508148,South-eastern Asia,1983-01-01,Sesame seed,5312,ha,1012530.0
508155,South-eastern Asia,1983-01-01,"Sisal, raw",5312,ha,240.0
508158,South-eastern Asia,1983-01-01,Sorghum,5312,ha,254300.0
508162,South-eastern Asia,1983-01-01,Soya beans,5312,ha,938828.0
508165,South-eastern Asia,1983-01-01,Spinach,5312,ha,25557.0
508168,South-eastern Asia,1983-01-01,Sugar cane,5312,ha,1479911.0
508171,South-eastern Asia,1983-01-01,Sunflower seed,5312,ha,91763.0
508175,South-eastern Asia,1983-01-01,Sweet potatoes,5312,ha,816103.0
508180,South-eastern Asia,1983-01-01,"Tangerines, mandarins, clementines",5312,ha,38517.0
508183,South-eastern Asia,1983-01-01,Taro,5312,ha,39961.0
508186,South-eastern Asia,1983-01-01,Tea leaves,5312,ha,195615.0
508189,South-eastern Asia,1983-01-01,Tomatoes,5312,ha,54661.0
508193,South-eastern Asia,1983-01-01,Unmanufactured tobacco,5312,ha,465076.0
508196,South-eastern Asia,1983-01-01,"Vanilla, raw",5312,ha,1700.0
508199,South-eastern Asia,1983-01-01,Watermelons,5312,ha,50536.0
508202,South-eastern Asia,1983-01-01,Wheat,5312,ha,102966.0
508205,South-eastern Asia,1983-01-01,Yams,5312,ha,7350.0
508209,South-eastern Asia,1984-01-01,"Abaca, manila hemp, raw",5312,ha,171391.0
508212,South-eastern Asia,1984-01-01,"Agave fibres, raw, n.e.c.",5312,ha,3170.0
508215,South-eastern Asia,1984-01-01,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5312,ha,700.0
508218,South-eastern Asia,1984-01-01,Areca nuts,5312,ha,132158.0
508221,South-eastern Asia,1984-01-01,Asparagus,5312,ha,0.0
508224,South-eastern Asia,1984-01-01,Avocados,5312,ha,22057.0
508227,South-eastern Asia,1984-01-01,Bananas,5312,ha,755279.0
508230,South-eastern Asia,1984-01-01,"Beans, dry",5312,ha,1542882.0
508237,South-eastern Asia,1984-01-01,"Broad beans and horse beans, green",5312,ha,50.0
508242,South-eastern Asia,1984-01-01,Cabbages,5312,ha,73535.0
508245,South-eastern Asia,1984-01-01,Canary seed,5312,ha,4000.0
508248,South-eastern Asia,1984-01-01,Carrots and turnips,5312,ha,6811.0
508251,South-eastern Asia,1984-01-01,"Cashew nuts, in shell",5312,ha,275305.0
508254,South-eastern Asia,1984-01-01,"Cassava, fresh",5312,ha,3288978.0
508257,South-eastern Asia,1984-01-01,Castor oil seeds,5312,ha,71516.0
508262,South-eastern Asia,1984-01-01,Cauliflowers and broccoli,5312,ha,4800.0
508265,South-eastern Asia,1984-01-01,Cereals n.e.c.,5312,ha,52400.0
508269,South-eastern Asia,1984-01-01,"Chick peas, dry",5312,ha,194101.0
508273,South-eastern Asia,1984-01-01,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5312,ha,136180.0
508276,South-eastern Asia,1984-01-01,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5312,ha,245416.0
508279,South-eastern Asia,1984-01-01,"Cinnamon and cinnamon-tree flowers, raw",5312,ha,49500.0
508282,South-eastern Asia,1984-01-01,"Cloves (whole stems), raw",5312,ha,267700.0
508285,South-eastern Asia,1984-01-01,Cocoa beans,5312,ha,151977.0
508289,South-eastern Asia,1984-01-01,"Coconuts, in shell",5312,ha,5956883.0
508292,South-eastern Asia,1984-01-01,"Coffee, green",5312,ha,780045.0
508296,South-eastern Asia,1984-01-01,"Corn, all",5312,ha,8802382.0
508302,South-eastern Asia,1984-01-01,"Cow peas, dry",5312,ha,27856.0
508306,South-eastern Asia,1984-01-01,Cucumbers and gherkins,5312,ha,71060.0
508310,South-eastern Asia,1984-01-01,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",5312,ha,102298.0
508314,South-eastern Asia,1984-01-01,"Ginger, raw",5312,ha,18700.0
508318,South-eastern Asia,1984-01-01,Grapes,5312,ha,2470.0
508321,South-eastern Asia,1984-01-01,Green garlic,5312,ha,60929.0
508325,South-eastern Asia,1984-01-01,"Groundnuts, excluding shelled",5312,ha,1424619.0
508332,South-eastern Asia,1984-01-01,"Jute, raw or retted",5312,ha,81115.0
