,decade,Area,Item,value
4082,1980-01-01,Eastern Asia,Tung nuts,349179.3
4083,1980-01-01,Eastern Asia,Unmanufactured tobacco,2222151.2
4084,1980-01-01,Eastern Asia,"Vanilla, raw",260.0
4085,1980-01-01,Eastern Asia,"Walnuts, in shell",132600.7
4086,1980-01-01,Eastern Asia,Watermelons,11292584.7
4087,1980-01-01,Eastern Asia,Wheat,80544641.3
4088,1980-01-01,Eastern Asia,"Whey, condensed",9478.5
4089,1980-01-01,Eastern Asia,Wine,246115.0
4090,1980-01-01,Eastern Asia,Yams,149830.0
4091,1980-01-01,Eastern Europe,"Almonds, in shell",13464.7
4092,1980-01-01,Eastern Europe,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2203.3
4093,1980-01-01,Eastern Europe,Apples,10645199.9
4094,1980-01-01,Eastern Europe,Apricots,368650.1
4095,1980-01-01,Eastern Europe,Asparagus,1029.3
4096,1980-01-01,Eastern Europe,Barley,55244402.4
4097,1980-01-01,Eastern Europe,"Beans, dry",341987.0
4098,1980-01-01,Eastern Europe,Blueberries,1000.0
4099,1980-01-01,Eastern Europe,"Broad beans and horse beans, dry",35047.2
4100,1980-01-01,Eastern Europe,"Broad beans and horse beans, green",1825.5
4101,1980-01-01,Eastern Europe,Buckwheat,986061.4
4102,1980-01-01,Eastern Europe,Cabbages,13098059.7
4103,1980-01-01,Eastern Europe,Carrots and turnips,3286504.7
