,Area,Year,Item,Element Code,Unit,value
352351,Net Food Importing Developing Countries,1962-01-01,Oil palm fruit,5419,hg/ha,58734.0
352352,Net Food Importing Developing Countries,1962-01-01,Oil palm fruit,5510,tonnes,3753966.0
352755,Net Food Importing Developing Countries,1963-01-01,Oil palm fruit,5312,ha,618228.0
352756,Net Food Importing Developing Countries,1963-01-01,Oil palm fruit,5419,hg/ha,58436.0
352757,Net Food Importing Developing Countries,1963-01-01,Oil palm fruit,5510,tonnes,3612681.0
353160,Net Food Importing Developing Countries,1964-01-01,Oil palm fruit,5312,ha,601698.0
353161,Net Food Importing Developing Countries,1964-01-01,Oil palm fruit,5419,hg/ha,58465.0
353162,Net Food Importing Developing Countries,1964-01-01,Oil palm fruit,5510,tonnes,3517823.0
353565,Net Food Importing Developing Countries,1965-01-01,Oil palm fruit,5312,ha,553194.0
353566,Net Food Importing Developing Countries,1965-01-01,Oil palm fruit,5419,hg/ha,57530.0
353567,Net Food Importing Developing Countries,1965-01-01,Oil palm fruit,5510,tonnes,3182506.0
353970,Net Food Importing Developing Countries,1966-01-01,Oil palm fruit,5312,ha,558479.0
353971,Net Food Importing Developing Countries,1966-01-01,Oil palm fruit,5419,hg/ha,57594.0
353972,Net Food Importing Developing Countries,1966-01-01,Oil palm fruit,5510,tonnes,3216499.0
354375,Net Food Importing Developing Countries,1967-01-01,Oil palm fruit,5312,ha,585627.0
354376,Net Food Importing Developing Countries,1967-01-01,Oil palm fruit,5419,hg/ha,58776.0
354377,Net Food Importing Developing Countries,1967-01-01,Oil palm fruit,5510,tonnes,3442068.0
354780,Net Food Importing Developing Countries,1968-01-01,Oil palm fruit,5312,ha,633860.0
354781,Net Food Importing Developing Countries,1968-01-01,Oil palm fruit,5419,hg/ha,59556.0
354782,Net Food Importing Developing Countries,1968-01-01,Oil palm fruit,5510,tonnes,3775039.0
355185,Net Food Importing Developing Countries,1969-01-01,Oil palm fruit,5312,ha,641096.0
355186,Net Food Importing Developing Countries,1969-01-01,Oil palm fruit,5419,hg/ha,60199.0
355187,Net Food Importing Developing Countries,1969-01-01,Oil palm fruit,5510,tonnes,3859361.0
355592,Net Food Importing Developing Countries,1970-01-01,Oil palm fruit,5312,ha,628789.0
355593,Net Food Importing Developing Countries,1970-01-01,Oil palm fruit,5419,hg/ha,61527.0
355594,Net Food Importing Developing Countries,1970-01-01,Oil palm fruit,5510,tonnes,3868742.0
356002,Net Food Importing Developing Countries,1971-01-01,Oil palm fruit,5312,ha,633333.0
356003,Net Food Importing Developing Countries,1971-01-01,Oil palm fruit,5419,hg/ha,62363.0
356004,Net Food Importing Developing Countries,1971-01-01,Oil palm fruit,5510,tonnes,3949627.0
356415,Net Food Importing Developing Countries,1972-01-01,Oil palm fruit,5312,ha,623532.0
356416,Net Food Importing Developing Countries,1972-01-01,Oil palm fruit,5419,hg/ha,64038.0
356417,Net Food Importing Developing Countries,1972-01-01,Oil palm fruit,5510,tonnes,3992948.0
356826,Net Food Importing Developing Countries,1973-01-01,Oil palm fruit,5312,ha,622657.0
356827,Net Food Importing Developing Countries,1973-01-01,Oil palm fruit,5419,hg/ha,62687.0
356828,Net Food Importing Developing Countries,1973-01-01,Oil palm fruit,5510,tonnes,3903237.0
357239,Net Food Importing Developing Countries,1974-01-01,Oil palm fruit,5312,ha,628240.0
357240,Net Food Importing Developing Countries,1974-01-01,Oil palm fruit,5419,hg/ha,66163.0
357241,Net Food Importing Developing Countries,1974-01-01,Oil palm fruit,5510,tonnes,4156638.0
357651,Net Food Importing Developing Countries,1975-01-01,Oil palm fruit,5312,ha,633456.0
357652,Net Food Importing Developing Countries,1975-01-01,Oil palm fruit,5419,hg/ha,66479.0
357653,Net Food Importing Developing Countries,1975-01-01,Oil palm fruit,5510,tonnes,4211181.0
358063,Net Food Importing Developing Countries,1976-01-01,Oil palm fruit,5312,ha,627329.0
358064,Net Food Importing Developing Countries,1976-01-01,Oil palm fruit,5419,hg/ha,66321.0
358065,Net Food Importing Developing Countries,1976-01-01,Oil palm fruit,5510,tonnes,4160494.0
358475,Net Food Importing Developing Countries,1977-01-01,Oil palm fruit,5312,ha,632587.0
358476,Net Food Importing Developing Countries,1977-01-01,Oil palm fruit,5419,hg/ha,63762.0
358477,Net Food Importing Developing Countries,1977-01-01,Oil palm fruit,5510,tonnes,4033518.0
358887,Net Food Importing Developing Countries,1978-01-01,Oil palm fruit,5312,ha,635865.0
358888,Net Food Importing Developing Countries,1978-01-01,Oil palm fruit,5419,hg/ha,64953.0
358889,Net Food Importing Developing Countries,1978-01-01,Oil palm fruit,5510,tonnes,4130122.0
359299,Net Food Importing Developing Countries,1979-01-01,Oil palm fruit,5312,ha,656239.0
359300,Net Food Importing Developing Countries,1979-01-01,Oil palm fruit,5419,hg/ha,61142.0
359301,Net Food Importing Developing Countries,1979-01-01,Oil palm fruit,5510,tonnes,4012351.0
359712,Net Food Importing Developing Countries,1980-01-01,Oil palm fruit,5312,ha,672156.0
359713,Net Food Importing Developing Countries,1980-01-01,Oil palm fruit,5419,hg/ha,63796.0
359714,Net Food Importing Developing Countries,1980-01-01,Oil palm fruit,5510,tonnes,4288069.0
360125,Net Food Importing Developing Countries,1981-01-01,Oil palm fruit,5312,ha,680440.0
360126,Net Food Importing Developing Countries,1981-01-01,Oil palm fruit,5419,hg/ha,61366.0
360127,Net Food Importing Developing Countries,1981-01-01,Oil palm fruit,5510,tonnes,4175566.0
360538,Net Food Importing Developing Countries,1982-01-01,Oil palm fruit,5312,ha,691294.0
360539,Net Food Importing Developing Countries,1982-01-01,Oil palm fruit,5419,hg/ha,62287.0
360540,Net Food Importing Developing Countries,1982-01-01,Oil palm fruit,5510,tonnes,4305876.0
360954,Net Food Importing Developing Countries,1983-01-01,Oil palm fruit,5312,ha,689124.0
360955,Net Food Importing Developing Countries,1983-01-01,Oil palm fruit,5419,hg/ha,61585.0
360956,Net Food Importing Developing Countries,1983-01-01,Oil palm fruit,5510,tonnes,4243952.0
361370,Net Food Importing Developing Countries,1984-01-01,Oil palm fruit,5312,ha,695774.0
361371,Net Food Importing Developing Countries,1984-01-01,Oil palm fruit,5419,hg/ha,63141.0
361372,Net Food Importing Developing Countries,1984-01-01,Oil palm fruit,5510,tonnes,4393211.0
361790,Net Food Importing Developing Countries,1985-01-01,Oil palm fruit,5312,ha,693654.0
361791,Net Food Importing Developing Countries,1985-01-01,Oil palm fruit,5419,hg/ha,62085.0
361792,Net Food Importing Developing Countries,1985-01-01,Oil palm fruit,5510,tonnes,4306525.0
362212,Net Food Importing Developing Countries,1986-01-01,Oil palm fruit,5312,ha,709715.0
362213,Net Food Importing Developing Countries,1986-01-01,Oil palm fruit,5419,hg/ha,63312.0
362214,Net Food Importing Developing Countries,1986-01-01,Oil palm fruit,5510,tonnes,4493383.0
362636,Net Food Importing Developing Countries,1987-01-01,Oil palm fruit,5312,ha,709542.0
362637,Net Food Importing Developing Countries,1987-01-01,Oil palm fruit,5419,hg/ha,63362.0
362638,Net Food Importing Developing Countries,1987-01-01,Oil palm fruit,5510,tonnes,4495822.0
363061,Net Food Importing Developing Countries,1988-01-01,Oil palm fruit,5312,ha,729716.0
363062,Net Food Importing Developing Countries,1988-01-01,Oil palm fruit,5419,hg/ha,60998.0
363063,Net Food Importing Developing Countries,1988-01-01,Oil palm fruit,5510,tonnes,4451099.0
363499,Net Food Importing Developing Countries,1989-01-01,Oil palm fruit,5312,ha,741285.0
363500,Net Food Importing Developing Countries,1989-01-01,Oil palm fruit,5419,hg/ha,60721.0
363501,Net Food Importing Developing Countries,1989-01-01,Oil palm fruit,5510,tonnes,4501141.0
363942,Net Food Importing Developing Countries,1990-01-01,Oil palm fruit,5312,ha,766040.0
363943,Net Food Importing Developing Countries,1990-01-01,Oil palm fruit,5419,hg/ha,62708.0
363944,Net Food Importing Developing Countries,1990-01-01,Oil palm fruit,5510,tonnes,4803689.0
364407,Net Food Importing Developing Countries,1991-01-01,Oil palm fruit,5312,ha,811868.0
364408,Net Food Importing Developing Countries,1991-01-01,Oil palm fruit,5419,hg/ha,62729.0
364409,Net Food Importing Developing Countries,1991-01-01,Oil palm fruit,5510,tonnes,5092759.0
364874,Net Food Importing Developing Countries,1992-01-01,Oil palm fruit,5312,ha,853258.0
364875,Net Food Importing Developing Countries,1992-01-01,Oil palm fruit,5419,hg/ha,62130.0
364876,Net Food Importing Developing Countries,1992-01-01,Oil palm fruit,5510,tonnes,5301318.0
365344,Net Food Importing Developing Countries,1993-01-01,Oil palm fruit,5312,ha,857600.0
365345,Net Food Importing Developing Countries,1993-01-01,Oil palm fruit,5419,hg/ha,64464.0
365346,Net Food Importing Developing Countries,1993-01-01,Oil palm fruit,5510,tonnes,5528471.0
365814,Net Food Importing Developing Countries,1994-01-01,Oil palm fruit,5312,ha,879444.0
365815,Net Food Importing Developing Countries,1994-01-01,Oil palm fruit,5419,hg/ha,64657.0
365816,Net Food Importing Developing Countries,1994-01-01,Oil palm fruit,5510,tonnes,5686252.0
366284,Net Food Importing Developing Countries,1995-01-01,Oil palm fruit,5312,ha,887869.0
366285,Net Food Importing Developing Countries,1995-01-01,Oil palm fruit,5419,hg/ha,65175.0
366286,Net Food Importing Developing Countries,1995-01-01,Oil palm fruit,5510,tonnes,5786705.0
366754,Net Food Importing Developing Countries,1996-01-01,Oil palm fruit,5312,ha,909978.0
366755,Net Food Importing Developing Countries,1996-01-01,Oil palm fruit,5419,hg/ha,67580.0
366756,Net Food Importing Developing Countries,1996-01-01,Oil palm fruit,5510,tonnes,6149617.34
367225,Net Food Importing Developing Countries,1997-01-01,Oil palm fruit,5312,ha,902769.0
367226,Net Food Importing Developing Countries,1997-01-01,Oil palm fruit,5419,hg/ha,64031.0
367227,Net Food Importing Developing Countries,1997-01-01,Oil palm fruit,5510,tonnes,5780513.47
367696,Net Food Importing Developing Countries,1998-01-01,Oil palm fruit,5312,ha,905960.0
367697,Net Food Importing Developing Countries,1998-01-01,Oil palm fruit,5419,hg/ha,68714.0
367698,Net Food Importing Developing Countries,1998-01-01,Oil palm fruit,5510,tonnes,6225200.59
368167,Net Food Importing Developing Countries,1999-01-01,Oil palm fruit,5312,ha,904577.0
368168,Net Food Importing Developing Countries,1999-01-01,Oil palm fruit,5419,hg/ha,69028.0
368169,Net Food Importing Developing Countries,1999-01-01,Oil palm fruit,5510,tonnes,6244142.25
368641,Net Food Importing Developing Countries,2000-01-01,Oil palm fruit,5312,ha,913402.0
368642,Net Food Importing Developing Countries,2000-01-01,Oil palm fruit,5419,hg/ha,66938.0
368643,Net Food Importing Developing Countries,2000-01-01,Oil palm fruit,5510,tonnes,6114163.6
369115,Net Food Importing Developing Countries,2001-01-01,Oil palm fruit,5312,ha,916311.0
369116,Net Food Importing Developing Countries,2001-01-01,Oil palm fruit,5419,hg/ha,65947.0
369117,Net Food Importing Developing Countries,2001-01-01,Oil palm fruit,5510,tonnes,6042800.67
369589,Net Food Importing Developing Countries,2002-01-01,Oil palm fruit,5312,ha,925873.0
369590,Net Food Importing Developing Countries,2002-01-01,Oil palm fruit,5419,hg/ha,68011.0
369591,Net Food Importing Developing Countries,2002-01-01,Oil palm fruit,5510,tonnes,6296945.52
370063,Net Food Importing Developing Countries,2003-01-01,Oil palm fruit,5312,ha,923238.0
370064,Net Food Importing Developing Countries,2003-01-01,Oil palm fruit,5419,hg/ha,69021.0
370065,Net Food Importing Developing Countries,2003-01-01,Oil palm fruit,5510,tonnes,6372266.19
370540,Net Food Importing Developing Countries,2004-01-01,Oil palm fruit,5312,ha,970130.0
370541,Net Food Importing Developing Countries,2004-01-01,Oil palm fruit,5419,hg/ha,70582.0
370542,Net Food Importing Developing Countries,2004-01-01,Oil palm fruit,5510,tonnes,6847326.6
371017,Net Food Importing Developing Countries,2005-01-01,Oil palm fruit,5312,ha,980690.0
371018,Net Food Importing Developing Countries,2005-01-01,Oil palm fruit,5419,hg/ha,69640.0
371019,Net Food Importing Developing Countries,2005-01-01,Oil palm fruit,5510,tonnes,6829527.63
371494,Net Food Importing Developing Countries,2006-01-01,Oil palm fruit,5312,ha,1019365.0
371495,Net Food Importing Developing Countries,2006-01-01,Oil palm fruit,5419,hg/ha,73519.0
371496,Net Food Importing Developing Countries,2006-01-01,Oil palm fruit,5510,tonnes,7494298.81
371971,Net Food Importing Developing Countries,2007-01-01,Oil palm fruit,5312,ha,1021775.0
371972,Net Food Importing Developing Countries,2007-01-01,Oil palm fruit,5419,hg/ha,74897.0
371973,Net Food Importing Developing Countries,2007-01-01,Oil palm fruit,5510,tonnes,7652747.12
372449,Net Food Importing Developing Countries,2008-01-01,Oil palm fruit,5312,ha,1057666.0
372450,Net Food Importing Developing Countries,2008-01-01,Oil palm fruit,5419,hg/ha,74279.0
372451,Net Food Importing Developing Countries,2008-01-01,Oil palm fruit,5510,tonnes,7856273.64
372927,Net Food Importing Developing Countries,2009-01-01,Oil palm fruit,5312,ha,1105523.0
372928,Net Food Importing Developing Countries,2009-01-01,Oil palm fruit,5419,hg/ha,76792.0
372929,Net Food Importing Developing Countries,2009-01-01,Oil palm fruit,5510,tonnes,8489547.05
373406,Net Food Importing Developing Countries,2010-01-01,Oil palm fruit,5312,ha,1128920.0
373407,Net Food Importing Developing Countries,2010-01-01,Oil palm fruit,5419,hg/ha,75624.0
373408,Net Food Importing Developing Countries,2010-01-01,Oil palm fruit,5510,tonnes,8537341.0
373885,Net Food Importing Developing Countries,2011-01-01,Oil palm fruit,5312,ha,1157594.0
373886,Net Food Importing Developing Countries,2011-01-01,Oil palm fruit,5419,hg/ha,76157.0
373887,Net Food Importing Developing Countries,2011-01-01,Oil palm fruit,5510,tonnes,8815918.33
374362,Net Food Importing Developing Countries,2012-01-01,Oil palm fruit,5312,ha,1226881.0
374363,Net Food Importing Developing Countries,2012-01-01,Oil palm fruit,5419,hg/ha,79257.0
374364,Net Food Importing Developing Countries,2012-01-01,Oil palm fruit,5510,tonnes,9723907.22
374839,Net Food Importing Developing Countries,2013-01-01,Oil palm fruit,5312,ha,1310610.0
374840,Net Food Importing Developing Countries,2013-01-01,Oil palm fruit,5419,hg/ha,76849.0
374841,Net Food Importing Developing Countries,2013-01-01,Oil palm fruit,5510,tonnes,10071963.75
375316,Net Food Importing Developing Countries,2014-01-01,Oil palm fruit,5312,ha,1320463.0
375317,Net Food Importing Developing Countries,2014-01-01,Oil palm fruit,5419,hg/ha,76799.0
375318,Net Food Importing Developing Countries,2014-01-01,Oil palm fruit,5510,tonnes,10141005.23
375793,Net Food Importing Developing Countries,2015-01-01,Oil palm fruit,5312,ha,1367895.0
375794,Net Food Importing Developing Countries,2015-01-01,Oil palm fruit,5419,hg/ha,76838.0
375795,Net Food Importing Developing Countries,2015-01-01,Oil palm fruit,5510,tonnes,10510607.27
376270,Net Food Importing Developing Countries,2016-01-01,Oil palm fruit,5312,ha,1456832.0
376271,Net Food Importing Developing Countries,2016-01-01,Oil palm fruit,5419,hg/ha,75863.0
376272,Net Food Importing Developing Countries,2016-01-01,Oil palm fruit,5510,tonnes,11051929.0
376747,Net Food Importing Developing Countries,2017-01-01,Oil palm fruit,5312,ha,1530244.0
